Target relationship: abs_chronotype_desync -> cluster
Model Formula: Formula(cluster ~ abs_chronotype_desync + age + patient_chronotype + sex + sri + (1|id))

                           mean     sd  hdi_3%  hdi_97%  mcse_mean  mcse_sd   ess_bulk  ess_tail  r_hat
abs_chronotype_desync[1] -0.134  0.042  -0.216   -0.056      0.000    0.000  15248.143  6242.181  1.000
abs_chronotype_desync[2] -0.050  0.041  -0.124    0.030      0.000    0.000  14856.925  6708.018  1.001
1|id[2, 1739]            -0.204  0.624  -1.389    0.955      0.005    0.008  17850.515  5823.186  1.001
1|id[2, 1740]            -0.059  0.663  -1.342    1.135      0.005    0.008  15558.122  5634.399  1.001
1|id[2, 1741]             0.763  0.604  -0.444    1.830      0.005    0.007  14428.601  5797.404  1.000
1|id[2, 1742]             0.691  0.633  -0.462    1.907      0.005    0.008  18863.045  5840.540  1.000
1|id[2, 1743]             0.569  0.592  -0.527    1.690      0.005    0.008  14583.050  5367.126  1.000
1|id[2, 1744]            -0.493  0.689  -1.737    0.851      0.005    0.009  16110.137  5714.529  1.000
1|id[2, 1745]            -0.433  0.686  -1.693    0.875      0.005    0.009  16014.300  5314.270  1.001
1|id[2, 1746]             0.283  0.580  -0.840    1.367      0.004    0.008  17160.121  5261.197  1.000
1|id[2, 1747]             0.027  0.678  -1.219    1.343      0.005    0.009  16063.326  5381.498  1.000
1|id[2, 1748]            -0.153  0.650  -1.440    1.004      0.005    0.008  15307.355  6203.472  1.001
1|id[2, 1749]            -0.687  0.656  -1.946    0.528      0.005    0.008  15474.983  5653.091  1.001
1|id[2, 1750]            -0.571  0.643  -1.773    0.641      0.005    0.008  18399.151  5584.564  1.000
1|id[2, 1752]             0.672  0.568  -0.421    1.691      0.004    0.007  16874.775  5727.289  1.000
1|id[2, 1755]             0.178  0.721  -1.173    1.515      0.005    0.011  18148.157  4657.333  1.000
1|id[2, 1756]             0.357  0.661  -0.922    1.567      0.005    0.008  14746.444  5878.476  1.000
1|id[2, 1757]             0.602  0.629  -0.558    1.821      0.005    0.008  17300.037  6442.946  1.000
1|id[2, 1758]            -0.416  0.693  -1.656    0.966      0.006    0.010  14844.530  5006.741  1.001
1|id[2, 1759]             0.050  0.609  -1.072    1.178      0.005    0.008  16627.710  5752.702  1.001
1|id[2, 1761]            -0.278  0.637  -1.517    0.899      0.005    0.008  14799.727  6045.042  1.000
1|id[2, 1763]            -0.166  0.654  -1.386    1.036      0.005    0.008  15069.220  6198.590  1.000
1|id[2, 1764]             0.710  0.649  -0.530    1.925      0.005    0.009  15188.483  6039.655  1.003
1|id[2, 1765]            -0.468  0.685  -1.753    0.797      0.006    0.009  15696.494  5712.097  1.000
1|id[2, 1766]            -0.657  0.669  -1.876    0.654      0.006    0.010  14258.040  4784.308  1.000
1|id[2, 1767]            -0.237  0.644  -1.463    0.944      0.005    0.008  14474.478  5454.490  1.001
1|id[2, 1768]             0.263  0.622  -0.977    1.377      0.005    0.008  15495.730  5809.949  1.000
1|id[2, 1770]             0.532  0.608  -0.632    1.663      0.005    0.008  16091.179  6000.971  1.001
1|id[2, 1771]             0.283  0.597  -0.929    1.303      0.005    0.008  17079.216  5618.980  1.000
1|id[2, 1772]            -0.396  0.703  -1.733    0.921      0.006    0.009  16147.092  5531.866  1.000
1|id[2, 1773]            -0.589  0.674  -1.805    0.726      0.005    0.009  15896.704  5663.274  1.002
1|id[2, 1775]             0.455  0.616  -0.715    1.604      0.005    0.008  17697.278  5961.072  1.001
1|id[2, 1781]            -0.553  0.681  -1.863    0.669      0.005    0.008  17108.518  6403.787  1.001
1|id[2, 1788]             0.023  0.678  -1.230    1.342      0.005    0.009  15852.794  5111.835  1.000
1|id[2, 1791]             0.073  0.600  -1.064    1.212      0.005    0.008  17188.846  5798.869  1.001
1|id[2, 1800]            -0.648  0.668  -1.981    0.530      0.005    0.009  16698.954  5718.191  1.000
1|id[2, 1801]            -0.177  0.659  -1.395    1.108      0.005    0.008  15664.997  5838.661  1.001
1|id[2, 1802]             1.044  0.587  -0.010    2.210      0.005    0.008  15836.928  5969.793  1.001
1|id[2, 1803]             0.100  0.638  -1.104    1.285      0.005    0.008  17318.149  5456.927  1.000
1|id[2, 1804]             0.085  0.676  -1.175    1.375      0.005    0.010  16419.741  5438.873  1.000
1|id[2, 1805]            -0.931  0.620  -2.081    0.250      0.005    0.008  16905.323  6166.422  1.000
1|id[2, 1806]            -0.578  0.668  -1.812    0.695      0.006    0.009  13249.872  5106.826  1.001
1|id[2, 1808]            -0.573  0.668  -1.770    0.737      0.005    0.009  16477.624  5566.031  1.001
1|id[2, 1809]            -0.594  0.688  -1.878    0.689      0.005    0.009  16080.892  5325.983  1.001
1|id[2, 1810]             0.113  0.618  -1.082    1.260      0.005    0.009  14730.924  5696.392  1.001
1|id[2, 1811]            -0.265  0.637  -1.439    0.968      0.005    0.009  16864.991  5580.020  1.002
1|id[2, 1812]            -0.665  0.642  -1.879    0.518      0.005    0.008  17615.905  5836.896  1.000
1|id[2, 1813]             0.585  0.595  -0.533    1.686      0.005    0.007  14501.375  6271.542  1.000
1|id[2, 1814]             0.548  0.594  -0.579    1.673      0.005    0.007  15874.456  6198.197  1.001
1|id[2, 1815]             0.884  0.593  -0.273    1.924      0.005    0.008  16903.495  5360.543  1.001
1|id[2, 1816]            -0.355  0.622  -1.529    0.780      0.005    0.008  18325.995  6220.791  1.001
1|id[2, 1817]            -0.490  0.689  -1.844    0.754      0.005    0.010  16321.383  5318.896  1.001
1|id[2, 1818]             0.742  0.654  -0.517    1.925      0.005    0.008  15430.610  5549.401  1.001
1|id[2, 1820]             0.588  0.610  -0.552    1.731      0.005    0.008  15277.795  6076.052  1.004
1|id[2, 1821]            -0.420  0.712  -1.709    0.950      0.005    0.009  18721.727  6167.424  1.000
1|id[2, 1822]            -0.657  0.649  -1.920    0.488      0.005    0.008  15442.052  5508.783  1.000
1|id[2, 1823]             0.727  0.596  -0.341    1.909      0.005    0.008  14303.020  6129.104  1.002
1|id[2, 1824]            -0.587  0.656  -1.815    0.629      0.005    0.009  16397.020  5725.482  1.001
1|id[2, 1825]            -0.174  0.638  -1.311    1.053      0.005    0.008  17087.980  5645.022  1.000
1|id[2, 1826]            -0.415  0.694  -1.745    0.817      0.005    0.010  16133.355  5342.489  1.000
1|id[2, 1827]             0.198  0.623  -0.967    1.377      0.005    0.008  18041.956  6269.182  1.001
1|id[2, 1828]            -0.228  0.634  -1.415    0.932      0.005    0.008  17735.967  5888.177  1.001
1|id[2, 1829]            -0.141  0.647  -1.366    1.077      0.005    0.009  18683.641  5780.084  1.001
1|id[2, 1830]             0.473  0.625  -0.663    1.668      0.005    0.008  17274.941  5594.638  1.000
1|id[2, 1832]            -0.475  0.693  -1.713    0.880      0.006    0.009  15787.529  5201.329  1.000
1|id[2, 1833]            -0.397  0.707  -1.789    0.860      0.005    0.010  17546.705  5540.391  1.001
1|id[2, 1834]            -0.365  0.626  -1.490    0.856      0.005    0.008  15405.787  6251.761  1.000
1|id[2, 1835]             0.170  0.702  -1.172    1.460      0.006    0.009  15206.118  5939.828  1.000
1|id[2, 1836]            -0.444  0.696  -1.761    0.831      0.005    0.009  19104.855  5874.677  1.000
1|id[2, 1837]            -0.410  0.608  -1.548    0.737      0.005    0.008  15034.197  5955.504  1.001
1|id[2, 1838]             0.686  0.606  -0.445    1.840      0.005    0.008  16698.962  5942.718  1.000
1|id[2, 1840]            -0.668  0.635  -1.908    0.489      0.005    0.008  15533.981  5202.912  1.000
1|id[2, 1844]             0.728  0.617  -0.477    1.830      0.005    0.009  18172.685  5552.232  1.001
1|id[2, 1847]             0.260  0.639  -0.957    1.440      0.005    0.009  17303.655  4761.736  1.001
1|id[2, 1848]             0.119  0.629  -1.085    1.288      0.005    0.008  17042.304  5919.624  1.000
1|id[2, 1850]             0.088  0.670  -1.151    1.362      0.005    0.010  18150.989  5580.170  1.001
1|id[2, 1852]             0.060  0.695  -1.305    1.365      0.006    0.009  15594.466  5197.047  1.000
1|id[2, 1878]             1.548  0.580   0.475    2.657      0.005    0.008  14010.155  5282.182  1.000
1|id[2, 1879]             0.157  0.622  -1.006    1.301      0.005    0.008  17260.375  6140.907  1.000
1|id[2, 1880]            -0.502  0.682  -1.853    0.722      0.006    0.009  14088.310  5376.210  1.000
1|id[2, 1886]            -0.339  0.722  -1.758    0.946      0.005    0.009  19070.858  5684.914  1.000
1|id[2, 1887]             0.930  0.596  -0.233    2.027      0.005    0.008  14800.322  5493.991  1.000
1|id[2, 1890]            -0.228  0.640  -1.442    0.949      0.005    0.008  16131.613  5595.391  1.000
1|id[2, 1891]             0.468  0.610  -0.662    1.617      0.005    0.008  15180.752  6198.956  1.000
1|id[2, 1903]            -0.251  0.634  -1.491    0.899      0.005    0.008  15855.329  5457.692  1.000
1|id[2, 1906]            -0.650  0.669  -1.944    0.579      0.005    0.009  16537.769  5603.264  1.000
1|id[2, 1909]             0.049  0.585  -1.025    1.158      0.004    0.007  18130.110  6496.246  1.001
1|id[2, 1911]            -0.240  0.646  -1.452    0.956      0.005    0.008  16328.041  5281.972  1.001
1|id[2, 1914]            -0.182  0.765  -1.601    1.249      0.006    0.010  19011.674  4994.639  1.002
1|id[2, 1915]             0.471  0.598  -0.737    1.521      0.005    0.007  14150.370  6235.446  1.001
1|id[2, 1916]             0.428  0.600  -0.695    1.551      0.005    0.008  14142.826  5631.741  1.001
1|id[2, 1940]            -0.364  0.709  -1.720    0.944      0.006    0.009  12462.804  5176.343  1.002
1|id[2, 1942]             0.219  0.619  -0.925    1.416      0.005    0.008  16736.399  5704.027  1.002
1|id[2, 1947]            -0.114  0.669  -1.413    1.130      0.005    0.009  16874.098  5338.780  1.002
1|id[2, 1948]            -0.545  0.684  -1.829    0.732      0.005    0.009  17140.909  5575.015  1.000
1|id[2, 1950]             0.880  0.590  -0.199    2.036      0.005    0.007  13389.471  6299.155  1.000
1|id[2, 1955]             0.395  0.594  -0.683    1.563      0.005    0.008  13609.725  6284.128  1.000
1|id[2, 1956]            -0.037  0.587  -1.140    1.062      0.004    0.008  17679.033  5523.886  1.001
1|id[2, 1962]             0.455  0.663  -0.839    1.635      0.005    0.009  17298.151  5550.081  1.000
1|id[2, 1963]            -0.649  0.655  -1.934    0.505      0.005    0.009  17198.169  5379.483  1.000
1|id[2, 1975]            -0.553  0.681  -1.816    0.703      0.005    0.009  17209.530  5472.600  1.001
1|id[2, 1976]            -0.008  0.675  -1.306    1.215      0.005    0.009  16200.139  6231.469  1.002
1|id[2, 1977]            -0.206  0.608  -1.316    0.966      0.005    0.008  16196.615  5814.737  1.000
1|id[2, 1978]            -0.417  0.627  -1.612    0.746      0.005    0.008  16303.257  6034.946  1.000
1|id[2, 1980]             0.672  0.720  -0.668    2.056      0.005    0.010  19320.657  4875.506  1.001
1|id[2, 1983]             0.191  0.610  -0.992    1.288      0.005    0.008  16517.120  5454.341  1.001
1|id[2, 1984]             0.538  0.617  -0.664    1.656      0.005    0.008  16308.374  5930.184  1.001
1|id[2, 1986]            -0.183  0.754  -1.668    1.178      0.006    0.010  15322.116  4921.676  1.001
1|id[2, 1999]             0.678  0.619  -0.457    1.861      0.005    0.008  15602.571  5936.603  1.000
1|id[2, 2002]            -0.004  0.671  -1.303    1.219      0.005    0.009  17211.332  5487.422  1.000
1|id[2, 2003]            -0.681  0.656  -1.883    0.576      0.005    0.008  15419.588  5942.563  1.000
1|id[2, 2009]             0.382  0.590  -0.730    1.457      0.005    0.008  15873.744  5896.513  1.000
1|id[2, 2010]            -0.713  0.638  -1.877    0.498      0.005    0.008  17224.273  5718.350  1.001
1|id[2, 2011]             0.457  0.595  -0.612    1.632      0.005    0.008  16225.902  5782.296  1.000
1|id[2, 2012]             1.233  0.595   0.110    2.330      0.004    0.008  17745.641  5683.926  1.001
1|id[2, 2015]            -0.229  0.636  -1.433    0.956      0.005    0.008  16386.022  5642.886  1.000
1|id[2, 2020]             0.300  0.726  -1.103    1.648      0.006    0.010  16492.344  5070.837  1.000
1|id[2, 2023]             0.063  0.705  -1.215    1.478      0.005    0.010  16530.873  4746.923  1.001
1|id[2, 2026]            -0.618  0.669  -1.872    0.647      0.005    0.008  15447.107  5868.208  1.002
1|id[2, 2028]            -0.282  0.629  -1.466    0.883      0.005    0.008  16277.709  6216.182  1.000
1|id[2, 2029]            -0.033  0.672  -1.290    1.220      0.005    0.009  17427.358  4912.980  1.000
1|id[2, 2042]             0.588  0.625  -0.585    1.735      0.005    0.009  16749.195  5619.512  1.001
1|id[2, 2043]             0.175  0.610  -0.983    1.305      0.005    0.008  16934.509  5783.672  1.001
1|id[2, 2044]             0.188  0.615  -0.993    1.286      0.005    0.008  17694.485  5368.110  1.000
1|id[2, 2046]             0.396  0.644  -0.870    1.562      0.005    0.009  18588.791  5346.344  1.002
1|id[2, 2049]            -0.036  0.667  -1.230    1.293      0.005    0.009  16703.872  5802.069  1.001
1|id[2, 2054]            -0.565  0.673  -1.818    0.716      0.005    0.009  17542.981  5391.322  1.000
1|id[2, 2056]             0.403  0.650  -0.788    1.654      0.005    0.009  19208.405  5865.740  1.001
1|id[2, 2057]             0.553  0.552  -0.489    1.574      0.005    0.007  14720.081  5624.103  1.000
1|id[2, 2060]             0.847  0.569  -0.263    1.858      0.005    0.007  14943.734  5824.157  1.001
1|id[2, 2063]             0.539  0.626  -0.646    1.729      0.005    0.008  15838.722  5738.304  1.001
1|id[2, 2064]            -0.247  0.648  -1.424    0.975      0.005    0.009  17827.329  5456.191  1.000
1|id[2, 2065]            -0.321  0.629  -1.420    0.925      0.005    0.008  16732.856  5749.570  1.000
1|id[2, 2066]            -0.392  0.700  -1.747    0.886      0.006    0.009  14901.704  5883.466  1.000
1|id[2, 2067]             0.512  0.669  -0.726    1.754      0.005    0.009  16664.695  5648.190  1.001
1|id[2, 2070]             0.020  0.692  -1.283    1.299      0.005    0.010  17001.136  5352.234  1.001
1|id[2, 2079]             1.033  0.576  -0.024    2.139      0.004    0.008  17441.965  5688.146  1.000
1|id[2, 2080]            -0.297  0.737  -1.667    1.125      0.006    0.010  15042.124  5541.713  1.001
1|id[2, 2097]             0.071  0.675  -1.223    1.325      0.005    0.009  15308.732  5969.053  1.001
1|id[2, 2102]            -0.363  0.616  -1.507    0.785      0.005    0.008  16952.937  5600.243  1.001
1|id[2, 2103]             0.740  0.611  -0.387    1.912      0.005    0.007  16440.166  6530.020  1.000
1|id[2, 2105]            -0.304  0.630  -1.441    0.908      0.005    0.009  16689.666  5237.924  1.000
1|id[2, 2117]            -0.036  0.670  -1.338    1.201      0.005    0.009  17701.446  5495.368  1.002
1|id[2, 2124]            -0.108  0.640  -1.338    1.052      0.005    0.009  15897.933  5762.816  1.001
1|id[2, 2125]            -0.118  0.641  -1.266    1.115      0.005    0.009  17216.143  5141.902  1.000
1|id[2, 2126]             0.962  0.596  -0.133    2.086      0.004    0.008  17666.246  5907.542  1.000
1|id[2, 2129]            -0.261  0.635  -1.424    0.962      0.005    0.008  16304.199  5800.865  1.000
1|id[2, 2131]            -0.133  0.660  -1.414    1.077      0.005    0.009  15354.449  5729.445  1.000
1|id[2, 2137]            -0.175  0.651  -1.354    1.109      0.005    0.009  16728.297  5210.332  1.002
1|id[2, 2138]            -0.151  0.641  -1.324    1.092      0.005    0.009  17278.061  5685.534  1.000
1|id[2, 2139]            -0.268  0.625  -1.425    0.893      0.005    0.009  16772.713  4935.219  1.000
1|id[2, 2144]             0.126  0.683  -1.113    1.435      0.005    0.009  17024.567  5384.393  1.001
1|id[2, 2146]             0.240  0.615  -0.918    1.409      0.005    0.009  16402.307  5323.559  1.001
1|id[2, 2148]            -0.058  0.595  -1.227    1.004      0.004    0.008  17778.845  5685.757  1.001
1|id[2, 2149]            -0.023  0.653  -1.209    1.242      0.005    0.008  16463.687  5490.029  1.001
1|id[2, 2151]             0.067  0.600  -1.035    1.223      0.005    0.007  17316.708  5864.643  1.001
1|id[2, 2152]             0.184  0.639  -1.038    1.378      0.005    0.009  15704.485  5698.512  1.000
1|id[2, 2153]            -0.268  0.643  -1.464    0.945      0.005    0.008  17263.514  5944.405  1.001
1|id[2, 2154]             0.134  0.686  -1.146    1.433      0.005    0.009  17285.835  5215.761  1.001
1|id[2, 2155]            -0.024  0.671  -1.272    1.218      0.005    0.009  18565.522  5279.698  1.000
1|id[2, 2157]            -0.124  0.782  -1.585    1.384      0.006    0.010  16544.002  5314.340  1.000
1|id[2, 2158]            -0.392  0.691  -1.732    0.874      0.006    0.009  14970.558  5733.996  1.002
1|id[2, 2159]            -0.531  0.675  -1.811    0.756      0.005    0.009  15684.377  5403.109  1.001
1|id[2, 2160]            -0.522  0.676  -1.803    0.729      0.005    0.010  17902.116  5420.925  1.000
1|id[2, 2162]            -0.230  0.751  -1.632    1.174      0.006    0.010  17092.657  5598.530  1.002
1|id[2, 2167]             0.198  0.610  -0.935    1.343      0.005    0.009  15766.958  4710.966  1.001
1|id[2, 2168]            -0.213  0.644  -1.479    0.955      0.005    0.009  15975.161  5314.919  1.001
1|id[2, 2171]            -0.396  0.688  -1.741    0.846      0.005    0.009  16334.792  5639.459  1.000
1|id[2, 2176]            -0.320  0.630  -1.615    0.788      0.005    0.008  16068.591  5625.165  1.001
1|id[2, 2178]             0.163  0.622  -0.959    1.362      0.005    0.008  15958.408  6237.751  1.000
1|id[2, 2179]             0.670  0.609  -0.475    1.797      0.005    0.008  14723.680  5685.380  1.000
1|id[2, 2181]             0.429  0.597  -0.676    1.559      0.005    0.007  15204.571  6184.191  1.000
1|id[2, 2183]             0.948  0.615  -0.270    2.033      0.005    0.008  14467.994  5390.351  1.000
1|id[2, 2188]             0.518  0.602  -0.587    1.660      0.005    0.008  14237.496  5581.022  1.001
1|id[2, 2189]            -0.508  0.678  -1.754    0.768      0.005    0.009  16494.626  5528.986  1.001
1|id[2, 2191]            -0.622  0.661  -1.869    0.620      0.005    0.009  15986.191  5172.555  1.001
1|id[2, 2193]            -0.357  0.624  -1.527    0.818      0.005    0.008  16186.804  6134.972  1.001
1|id[2, 2197]            -0.661  0.669  -1.908    0.582      0.005    0.009  18239.882  5658.114  1.000
1|id[2, 2201]            -0.286  0.629  -1.469    0.900      0.005    0.008  16718.648  6157.510  1.001
1|id[2, 2202]             0.508  0.579  -0.644    1.545      0.005    0.007  14671.567  6172.783  1.001
1|id[2, 2203]             0.200  0.680  -1.084    1.486      0.006    0.009  14883.607  5204.607  1.001
1|id[2, 2204]             0.522  0.570  -0.531    1.610      0.004    0.007  17532.945  5894.676  1.000
1|id[2, 2205]             0.797  0.614  -0.333    1.973      0.005    0.008  15475.556  5386.357  1.000
1|id[2, 2216]             0.724  0.584  -0.356    1.826      0.005    0.007  16238.713  5899.234  1.000
1|id[2, 2217]            -0.749  0.632  -1.968    0.425      0.005    0.008  15461.488  5484.932  1.001
1|id[2, 2218]             0.022  0.680  -1.292    1.244      0.005    0.009  17138.854  6151.867  1.000
1|id[2, 2220]            -0.011  0.604  -1.149    1.103      0.005    0.007  16873.221  5421.402  1.000
1|id[2, 2222]            -0.421  0.692  -1.766    0.850      0.006    0.009  15114.368  5904.974  1.001
1|id[2, 2225]            -0.430  0.625  -1.483    0.870      0.005    0.009  15823.751  5420.793  1.000
1|id[2, 2226]            -0.245  0.736  -1.681    1.081      0.005    0.010  18870.429  5100.131  1.002
1|id[2, 2228]            -0.449  0.692  -1.773    0.805      0.005    0.009  16854.958  6376.060  1.000
1|id[2, 2231]             0.680  0.586  -0.461    1.770      0.005    0.007  16086.880  6126.093  1.000
1|id[2, 2232]             0.813  0.577  -0.300    1.896      0.005    0.007  15345.748  6252.312  1.002
1|id[2, 2233]            -0.080  0.596  -1.162    1.076      0.005    0.008  17420.520  5994.701  1.000
1|id[2, 2234]             0.114  0.694  -1.219    1.418      0.005    0.009  16392.361  5673.957  1.001
1|id[2, 2236]            -0.258  0.622  -1.386    0.930      0.005    0.007  16040.770  5925.835  1.000
1|id[2, 2237]             0.408  0.587  -0.680    1.511      0.004    0.008  18060.194  6112.887  1.000
1|id[2, 2238]            -0.576  0.671  -1.782    0.719      0.006    0.010  15093.892  4783.329  1.001
1|id[2, 2239]             0.449  0.610  -0.681    1.587      0.005    0.008  16208.534  6326.646  1.000
1|id[2, 2243]             0.591  0.603  -0.561    1.694      0.005    0.008  17047.971  5805.907  1.001
1|id[2, 2244]             0.686  0.581  -0.389    1.779      0.005    0.007  16207.995  5556.253  1.000
1|id[2, 2253]            -0.540  0.671  -1.799    0.712      0.005    0.009  18039.412  5186.288  1.000
1|id[2, 2254]            -0.108  0.684  -1.401    1.182      0.005    0.009  15978.327  6213.628  1.002
1|id[2, 2263]            -0.137  0.763  -1.575    1.276      0.006    0.010  16915.177  4990.707  1.001
1|id[2, 2266]            -0.050  0.661  -1.332    1.172      0.005    0.009  16664.758  5842.528  1.001
1|id[2, 2268]             0.244  0.627  -0.877    1.488      0.005    0.008  17067.986  5391.231  1.001
1|id[2, 2270]            -0.211  0.646  -1.482    0.962      0.005    0.009  17503.057  5608.952  1.002
1|id[2, 2271]             0.118  0.580  -0.998    1.195      0.005    0.007  15940.386  5741.256  1.000
1|id[2, 2273]             0.390  0.618  -0.797    1.517      0.005    0.009  14615.410  6023.129  1.000
1|id[2, 2295]            -0.730  0.643  -1.941    0.469      0.005    0.009  17728.746  5642.204  1.000
1|id[2, 2296]             0.016  0.616  -1.173    1.118      0.005    0.008  17387.915  5614.020  1.000
1|id[2, 2297]             0.181  0.575  -0.905    1.256      0.004    0.007  16764.127  5911.377  1.000
1|id[2, 2298]             0.225  0.718  -1.191    1.539      0.005    0.010  18938.062  4977.594  1.001
1|id[2, 2304]             0.626  0.593  -0.507    1.733      0.005    0.007  16474.650  6207.616  1.000
1|id[2, 2305]            -0.695  0.648  -1.881    0.535      0.005    0.008  16183.203  5769.428  1.001
1|id[2, 2306]             0.644  0.595  -0.464    1.741      0.005    0.007  14547.537  6476.685  1.001
1|id[2, 2307]            -0.516  0.696  -1.873    0.767      0.006    0.009  15953.375  5157.303  1.001
1|id[2, 2310]            -0.530  0.661  -1.805    0.675      0.005    0.009  16202.699  5392.713  1.000
1|id[2, 2311]            -0.258  0.625  -1.368    0.966      0.005    0.008  18604.728  5932.629  1.000
1|id[2, 2312]            -0.387  0.695  -1.680    0.934      0.005    0.009  19003.457  5366.775  1.000
1|id[2, 2314]             0.101  0.714  -1.182    1.463      0.005    0.009  17348.072  5886.696  1.000
1|id[2, 2315]            -0.206  0.746  -1.666    1.134      0.006    0.010  17113.434  5285.672  1.001
1|id[2, 2324]             0.307  0.630  -0.919    1.436      0.005    0.008  16704.004  5907.029  1.000
1|id[2, 2327]            -0.740  0.640  -1.965    0.416      0.005    0.008  16289.352  6099.972  1.001
1|id[2, 2329]             0.378  0.650  -0.781    1.654      0.005    0.008  15360.592  5600.156  1.001
1|id[2, 2331]            -0.520  0.673  -1.786    0.703      0.006    0.009  15018.284  6009.673  1.002
1|id[2, 2333]             0.054  0.607  -1.151    1.125      0.005    0.008  17180.865  5522.091  1.000
1|id[2, 2335]            -0.440  0.694  -1.760    0.810      0.005    0.010  16576.905  5623.554  1.002
1|id[2, 2338]             0.289  0.622  -0.887    1.423      0.005    0.008  17547.616  5779.067  1.000
1|id[2, 2343]             0.829  0.580  -0.241    1.915      0.005    0.007  15935.663  6625.120  1.001
1|id[2, 2344]             0.287  0.637  -0.895    1.444      0.005    0.008  15765.526  5681.012  1.002
1|id[2, 2351]            -0.591  0.662  -1.756    0.711      0.005    0.009  16407.978  6002.229  1.001
1|id[2, 2361]             0.217  0.622  -0.945    1.397      0.005    0.008  16883.157  6180.535  1.001
1|id[2, 2363]            -0.554  0.684  -1.872    0.722      0.005    0.009  16281.425  5573.802  1.001
1|id[2, 2365]            -0.114  0.637  -1.313    1.052      0.005    0.008  17909.133  5920.815  1.001
1|id[2, 2370]            -0.095  0.653  -1.355    1.085      0.005    0.008  16207.875  5978.837  1.001
1|id[2, 2374]            -0.152  0.661  -1.445    1.043      0.005    0.009  15591.482  5969.325  1.000
1|id[2, 2376]            -0.708  0.650  -1.932    0.522      0.005    0.009  16296.886  4930.649  1.001
1|id[2, 2385]            -0.519  0.680  -1.795    0.762      0.005    0.009  16942.512  5620.730  1.000
1|id[2, 2389]            -0.359  0.614  -1.515    0.766      0.005    0.007  15205.987  5836.458  1.000
1|id[2, 2390]             0.827  0.594  -0.305    1.924      0.005    0.007  14479.404  6081.071  1.000
1|id[2, 2397]             0.223  0.619  -0.895    1.429      0.005    0.008  17853.214  5354.708  1.001
1|id[2, 2399]             0.347  0.627  -0.841    1.524      0.005    0.008  16060.878  5594.189  1.001
1|id[2, 2400]             0.514  0.602  -0.603    1.658      0.005    0.008  15908.906  5123.565  1.001
1|id[2, 2401]             0.506  0.615  -0.702    1.598      0.005    0.008  16451.330  5765.662  1.001
1|id[2, 2405]             0.984  0.584  -0.072    2.131      0.005    0.007  14194.320  6243.099  1.001
1|id[2, 2406]             0.398  0.774  -1.033    1.913      0.006    0.011  17811.261  5129.292  1.001
1|id[2, 2407]             0.469  0.662  -0.795    1.679      0.005    0.008  16113.153  5664.536  1.000
1|id[2, 2408]            -0.257  0.730  -1.718    1.039      0.006    0.011  16732.790  4799.667  1.001
1|id[2, 2410]             0.024  0.608  -1.135    1.143      0.005    0.008  17355.557  5321.471  1.000
1|id[2, 2419]            -0.445  0.685  -1.731    0.840      0.005    0.009  17940.867  5651.479  1.001
1|id[2, 2420]            -0.176  0.646  -1.401    1.024      0.005    0.008  18352.257  5735.147  1.000
1|id[2, 2421]             0.025  0.613  -1.135    1.160      0.005    0.009  15444.242  4923.347  1.000
1|id[2, 2423]             0.001  0.665  -1.280    1.223      0.005    0.008  16395.756  5722.120  1.000
1|id[2, 2424]            -0.033  0.589  -1.201    1.032      0.004    0.008  17813.178  5851.788  1.000
1|id[2, 2427]            -0.133  0.763  -1.561    1.320      0.006    0.010  16392.815  5197.607  1.000
1|id[2, 2428]            -0.374  0.616  -1.546    0.737      0.005    0.008  17898.493  6305.744  1.001
1|id[2, 2429]            -0.351  0.624  -1.470    0.855      0.005    0.007  14767.623  5038.658  1.000
1|id[2, 2430]             0.032  0.616  -1.099    1.192      0.005    0.008  14067.452  5899.301  1.001
1|id[2, 2431]             0.609  0.614  -0.576    1.746      0.005    0.008  16146.088  5805.945  1.001
1|id[2, 2437]            -0.211  0.666  -1.426    1.054      0.005    0.008  15549.308  6158.365  1.001
1|id[2, 2439]             0.177  0.616  -0.960    1.340      0.005    0.008  15288.210  5356.173  1.000
1|id[2, 2441]            -0.552  0.677  -1.807    0.708      0.005    0.009  19037.489  5667.595  1.001
1|id[2, 2442]            -0.097  0.652  -1.308    1.121      0.005    0.009  15827.312  5335.664  1.000
1|id[2, 2444]             0.653  0.615  -0.541    1.762      0.005    0.007  15928.847  5820.556  1.000
1|id[2, 2448]             0.256  0.583  -0.813    1.373      0.005    0.007  15999.625  6309.570  1.000
1|id[2, 2450]            -0.045  0.663  -1.256    1.256      0.005    0.008  17213.482  5827.523  1.000
1|id[2, 2451]            -0.102  0.659  -1.348    1.103      0.005    0.008  14558.727  6322.025  1.002
1|id[2, 2453]            -0.238  0.722  -1.577    1.140      0.006    0.009  15379.699  5691.403  1.001
1|id[2, 2455]            -0.765  0.657  -1.993    0.469      0.006    0.009  13331.564  5383.924  1.003
1|id[2, 2456]            -0.759  0.648  -1.966    0.447      0.005    0.008  14789.249  5365.831  1.001
1|id[2, 2457]            -0.273  0.638  -1.477    0.934      0.005    0.008  16849.247  5638.328  1.000
1|id[2, 2458]             0.485  0.615  -0.737    1.584      0.005    0.008  14182.405  5871.178  1.000
1|id[2, 2459]             0.478  0.577  -0.543    1.630      0.004    0.008  17386.300  5968.063  1.000
